scorer,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90,DLC_Resnet50_tracking_20252606-16-11Expnt001May22shuffle1_snapshot_best-90
bodyparts,point_1,point_1,point_1,point_2,point_2,point_2,point_3,point_3,point_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
4866,724.1612,475.687,0.739759,732.37085,505.67654,0.80492455,831.17065,520.77405,0.50715387
4867,724.15955,476.14444,0.7124218,732.45233,505.89014,0.77832824,831.0339,520.57263,0.49152657
4868,724.2899,476.14645,0.7151325,732.35565,505.7963,0.77780926,830.872,520.41504,0.52769357
4869,724.43915,476.46222,0.69923764,732.48553,505.9907,0.77162594,831.46216,520.5801,0.5695512
4870,724.6324,476.5154,0.72345906,732.7754,506.34726,0.7963979,831.3727,520.4265,0.5410452
4871,724.8175,476.55954,0.7210217,732.92426,506.44916,0.81108755,831.4003,520.51483,0.56094766
4872,724.7636,476.2992,0.67703146,732.93353,505.93088,0.7599112,831.6239,520.3539,0.572667
4873,725.07184,476.43604,0.6537861,732.61975,505.67307,0.75351846,831.70776,520.3684,0.55005103
4874,724.6827,476.0355,0.7053498,732.7766,505.6058,0.7791139,831.90686,520.4151,0.5641921
4875,724.68097,476.47968,0.66146004,732.9771,505.745,0.7713033,831.926,520.2132,0.5404217
4876,724.4625,476.27164,0.6999355,733.1514,505.87817,0.7952354,831.9543,520.1581,0.5575553
4877,724.3945,475.91495,0.7501557,733.24963,505.81485,0.7891866,832.0578,520.1892,0.5835702
4878,724.2231,476.03815,0.7541208,733.34155,506.04916,0.79761,832.3849,520.1112,0.57715726
4879,724.5707,476.26038,0.7208646,733.1307,505.96326,0.79411674,832.3149,520.2947,0.5666867
4880,724.4762,476.2412,0.70919627,733.04346,505.71835,0.7858383,832.0086,520.22363,0.5765688
4881,724.726,476.08246,0.6983662,732.9128,505.3013,0.77735084,832.0994,520.1101,0.5791899
4882,724.7849,476.15207,0.71502036,733.0661,505.77646,0.77493286,180.3787,361.1877,0.2595165
4883,724.54175,475.9849,0.7377259,733.16864,505.96454,0.8120996,831.705,514.34845,0.5216907
4884,725.2527,475.96857,0.69602114,732.80566,505.61902,0.79293865,831.4174,510.09607,0.82124454
4885,724.8068,476.19583,0.7401126,732.84656,505.58908,0.798019,831.5239,506.84708,0.66535354
4886,725.0941,476.3142,0.74681586,732.7598,505.68878,0.7836285,831.01514,504.17007,0.6169693
4887,724.92346,476.18338,0.77707005,732.1424,505.56818,0.7892606,830.23425,501.82092,0.7076592
4888,724.6353,475.8535,0.79122704,732.09204,505.74448,0.8072145,830.09827,498.68555,0.78959966
4889,724.4894,475.80603,0.7929696,731.94415,505.55624,0.8083218,829.2103,496.83603,0.7583735
4890,724.58154,476.18927,0.803464,731.81604,505.46613,0.8077852,828.58984,494.80026,0.7748
4891,724.66077,476.39368,0.80918854,732.1816,505.92728,0.8156619,828.6286,492.5401,0.7976329
4892,724.52985,476.4118,0.80638057,732.24176,506.18533,0.8213364,829.01605,491.3283,0.82187414
4893,724.62415,476.98804,0.7955155,732.66534,506.71207,0.8269008,830.7202,491.2447,0.7168962
4894,724.8576,477.5759,0.7849347,732.87524,507.19205,0.8437543,832.2978,494.0986,0.7690501
4895,724.8246,477.645,0.8047115,733.3095,508.04816,0.8734699,832.47516,496.7223,0.7215811
4896,725.08044,478.4644,0.7838589,733.53564,508.51544,0.87511814,831.4544,498.54346,0.7967032
4897,725.2166,478.9252,0.8140222,733.61163,509.1695,0.8893203,831.509,495.67038,0.814991
4898,725.2263,479.40646,0.8094612,733.2319,509.53854,0.87071747,829.8376,492.7406,0.89251316
4899,726.19904,479.71445,0.8238289,733.55475,510.35052,0.8722311,830.19556,489.71646,0.696872
4900,725.8943,479.97412,0.849837,733.6201,510.8943,0.86959076,831.4756,487.85315,0.37626615
4901,726.1778,480.6722,0.8583797,733.41455,510.94916,0.865841,830.362,485.59973,0.4941531
4902,726.13043,480.53772,0.845047,733.5586,511.2138,0.84632707,828.90454,482.5944,0.6685116
4903,726.1535,480.83228,0.8636976,733.76654,511.32065,0.815452,826.75977,478.35236,0.7452782
4904,726.01416,481.3674,0.86942846,733.9102,511.56522,0.77250326,825.6127,473.1149,0.72142845
4905,725.90814,481.45547,0.8633039,733.68665,511.4329,0.7486027,823.5238,468.99356,0.67208517
4906,725.70215,481.58026,0.85760826,733.901,511.6021,0.7342236,821.17926,465.73618,0.69137526
4907,725.36395,481.44485,0.8754038,734.1751,511.84546,0.72360706,819.36523,461.7784,0.6226852
4908,725.3289,481.47012,0.8995583,734.05475,511.82245,0.8240278,817.55634,458.13947,0.6088378
4909,725.38043,481.8752,0.91434234,734.33344,512.3462,0.8321218,814.83813,453.89252,0.66579
4910,725.38513,482.18713,0.9115066,734.23254,512.67523,0.8048672,811.8571,450.15945,0.88627726
4911,725.38293,482.22113,0.91033906,734.7253,512.624,0.8144856,810.3994,446.82425,0.86033565
4912,725.57135,482.42194,0.92592067,734.9633,512.2358,0.84468997,809.0389,444.475,0.87881976
4913,725.38965,482.75803,0.92448837,735.76697,512.18524,0.82754034,810.9855,443.53226,0.86556405
4914,725.4966,483.03314,0.91266096,736.3053,512.4117,0.8041122,815.35645,446.04904,0.72701323
4915,725.54407,483.38266,0.87686634,736.80493,512.65967,0.7644623,820.45386,449.59354,0.37568268
4916,725.5202,483.6516,0.88000023,737.2301,512.90845,0.7451305,825.6223,453.8735,0.58041036
4917,725.1736,483.47513,0.86951756,737.70605,511.5112,0.74074686,827.83057,459.02686,0.6837618
4918,725.4252,483.63513,0.8655061,737.7308,511.26553,0.7523979,829.96436,463.24808,0.6179251
4919,725.37964,484.08203,0.86460537,737.6121,511.44128,0.7773003,831.547,466.41113,0.5992312
4920,725.2767,484.1506,0.8646408,737.7224,511.8148,0.73139787,832.5317,468.9935,0.39644286
4921,725.4531,484.6278,0.85556734,738.51746,513.0268,0.71187353,171.1006,372.84378,0.20851403
4922,726.1931,486.1027,0.8084175,738.58276,513.68005,0.73016244,171.12006,373.28745,0.27368036
4923,726.08673,486.95178,0.78490466,738.7503,514.4732,0.7491246,171.14597,373.56754,0.25073013
4924,725.7222,488.0296,0.7651529,738.40314,515.07587,0.77671546,834.8246,472.36087,0.15776394
4925,726.1717,489.4202,0.72896487,738.1401,516.49615,0.7768947,834.76904,473.52106,0.28015152
4926,725.3862,490.2864,0.76747125,738.2914,517.345,0.801688,834.299,474.72717,0.3168314
4927,724.4021,490.72516,0.80516714,737.7542,518.6639,0.74456084,834.70734,475.5992,0.29378238
4928,724.3157,491.08414,0.8021888,737.4072,519.77386,0.695087,834.973,477.15857,0.41177285
4929,725.1191,493.01328,0.78539973,737.39606,521.38257,0.69871825,834.75684,478.53934,0.29824957
4930,724.8752,494.04877,0.7354272,737.1703,522.45325,0.699798,834.48395,479.32462,0.3989028
4931,724.6309,494.71945,0.7717776,736.7529,523.45166,0.737452,833.4348,480.87152,0.41058055
4932,725.74854,496.15793,0.72154474,736.21405,525.27454,0.6984583,833.05676,481.46097,0.3978557
4933,724.39386,498.0566,0.7443432,735.81354,526.09106,0.7416365,832.90247,482.60675,0.41943654
4934,723.7061,498.66534,0.855174,735.7154,527.194,0.78763324,832.70074,483.84244,0.61099374
4935,723.6311,500.21823,0.88284487,736.24567,528.5378,0.7822682,832.5592,485.4804,0.48517603
4936,722.9532,501.44455,0.88943124,736.30194,529.8925,0.7717335,832.27234,486.69626,0.531919
4937,723.0138,503.79263,0.8388462,735.806,530.91595,0.73849326,832.1149,487.5199,0.5257188
4938,722.37537,504.96838,0.8328163,735.3332,532.8567,0.78674227,831.9197,489.05972,0.48769355
4939,722.6143,506.16287,0.82520515,734.5383,534.0215,0.78344655,831.4405,490.2318,0.57697296
4940,722.9081,507.42233,0.8252361,734.54236,534.88574,0.7326769,831.4139,491.33713,0.6187998
4941,722.7684,508.5122,0.8025691,734.51984,536.6126,0.6796369,831.6882,492.8726,0.45823026
4942,723.09784,510.42862,0.7394526,733.9344,538.3072,0.7080493,831.2673,494.50336,0.5361799
4943,722.32947,511.7553,0.70873475,733.7443,539.75146,0.7432841,831.29236,496.16452,0.4964548
4944,723.54376,514.6831,0.7186133,733.6459,541.1553,0.76655895,831.6927,497.66437,0.28903532
4945,723.0537,516.94434,0.6746736,733.4514,541.9243,0.7837816,831.15515,498.44888,0.3301687
4946,722.3753,516.6503,0.7785868,733.5183,543.07874,0.79406047,830.13434,499.95526,0.22970672
4947,721.3251,515.798,0.79875046,733.3024,543.51984,0.7729772,169.07402,403.96878,0.23562
4948,721.81305,517.9171,0.83754224,733.0312,545.31525,0.7807534,829.96045,500.86282,0.3984389
4949,722.3294,518.9986,0.8011641,732.5979,545.8079,0.7576635,829.747,501.33466,0.45820504
4950,722.3846,519.56964,0.775535,732.5355,545.9098,0.7643929,829.7103,501.57587,0.3322515
4951,722.32556,519.6209,0.75901693,732.4306,546.2793,0.772818,829.70856,501.8346,0.45502755
4952,721.71655,519.39307,0.7859942,732.0066,546.55176,0.7918964,829.6873,501.60223,0.24757458
4953,721.87366,519.83203,0.7523844,731.9947,546.50275,0.7726223,828.57635,501.08517,0.19843133
4954,722.09,519.81146,0.7540099,731.6161,546.6828,0.77607906,827.1325,499.65695,0.2761172
4955,722.51,520.17865,0.7204073,731.3408,546.92554,0.7618038,170.96053,406.05396,0.14974055
4956,722.65454,520.6089,0.7018335,731.3506,547.1396,0.7771902,825.88617,496.09998,0.105361566
4957,722.2637,520.87787,0.64958453,730.942,547.253,0.7790344,171.68338,406.38644,0.14345685
4958,721.5531,520.21893,0.7463718,731.11096,547.75995,0.8214619,171.46707,405.85535,0.18116428
4959,720.9007,520.6882,0.68993884,730.7447,548.04846,0.798659,171.52922,406.22327,0.28159305
4960,720.5469,518.77246,0.72606987,730.67676,548.45233,0.80932385,815.4319,484.9861,0.38195887
4961,719.3398,518.1604,0.72927994,730.0652,548.6089,0.8000534,811.4172,482.5075,0.54189944
4962,718.7665,518.19257,0.73363835,729.90295,548.7451,0.8067061,808.58594,479.54208,0.70175236
4963,718.65454,518.9529,0.73825765,730.1187,549.0463,0.83669084,805.84125,477.04752,0.72587395
4964,718.39935,518.78723,0.74314225,729.75824,549.282,0.8240786,803.07745,474.95355,0.74812186
4965,718.04535,518.81793,0.7693562,729.82153,549.3297,0.83728915,799.86,473.18796,0.74300414
4966,717.5818,519.05457,0.7886886,729.42737,549.43036,0.8208933,799.6492,472.6976,0.7647368
4967,717.47833,519.2904,0.7947942,729.134,549.30615,0.8131859,800.7714,473.2681,0.7810056
4968,716.9465,519.4734,0.7858566,728.7533,549.1793,0.82073873,799.77936,473.2781,0.7868003
4969,716.4513,519.14136,0.80106527,728.7544,549.0834,0.8473993,799.1526,473.18408,0.81225437
4970,715.60504,518.9466,0.80713725,728.3222,549.171,0.8330087,798.2448,473.50983,0.84748316
4971,715.6402,519.332,0.75844455,728.2677,549.2084,0.79076344,799.3995,474.98672,0.859767
4972,714.7456,519.19025,0.7942701,727.3631,548.15955,0.80411315,800.4414,476.06384,0.86184347
4973,713.99695,518.9335,0.79002756,726.1823,547.4722,0.81968373,801.24835,478.43185,0.7527192
4974,713.22076,518.5439,0.80858356,725.452,547.1229,0.81859535,801.39105,480.2302,0.6332773
4975,712.13916,519.3204,0.7900002,725.3015,547.20056,0.7900116,801.4043,482.24622,0.5547393
4976,710.6125,519.0716,0.81407374,724.8245,546.6275,0.77439356,802.36926,483.39545,0.5449923
4977,709.84485,518.69244,0.8483699,724.43945,546.40393,0.78447884,801.85425,486.42566,0.7631895
4978,709.2263,518.62103,0.82694167,723.94885,546.1081,0.7627966,801.17993,488.54645,0.73367244
4979,708.84845,518.2684,0.8264729,723.9016,546.2875,0.77381545,802.4521,490.92734,0.73149943
4980,708.2661,517.63257,0.8421265,723.42206,545.8095,0.73019844,802.46075,494.71115,0.6336756
4981,708.00543,517.789,0.8454964,723.62494,545.7018,0.75447005,801.53705,497.24634,0.67005706
4982,707.68604,516.9467,0.87194675,723.57556,544.68024,0.7766563,806.62036,500.24557,0.8286786
4983,708.0979,516.7772,0.90640026,722.7204,543.2182,0.830014,809.1743,503.26016,0.7125335
4984,708.0639,516.1175,0.90448594,723.10956,541.9104,0.87973434,809.5397,508.47992,0.8299865
4985,708.18634,515.39307,0.9331937,723.2234,541.367,0.90546435,810.66907,514.9243,0.9159502
4986,707.56757,514.90533,0.943814,723.50415,540.74585,0.931595,811.10376,520.4377,0.8751285
4987,708.08514,514.86194,0.90104216,723.69934,540.1491,0.93819916,810.0326,524.2059,0.95680654
4988,707.68335,514.0641,0.91519254,723.53107,540.1517,0.949017,809.68567,527.22107,0.9547461
4989,707.50824,514.5398,0.9346363,722.81177,540.34033,0.942566,809.4899,527.9781,0.9344489
4990,707.1285,514.06384,0.943813,722.60724,540.31824,0.9593321,809.37573,527.6809,0.90940654
4991,707.06384,514.575,0.943935,722.9463,540.25336,0.9499203,809.9826,526.1206,0.97146153
4992,707.1284,515.03375,0.9347777,722.85175,540.7766,0.91963357,810.11346,522.0346,0.7220957
4993,707.2674,514.2346,0.9264638,722.6153,540.1061,0.94754547,811.61096,518.0542,0.8459157
4994,707.45416,514.5721,0.9520418,722.6256,540.49506,0.95089036,813.9588,511.76407,0.8943719
4995,707.9619,513.7676,0.94734144,722.8855,540.46625,0.9363243,817.10974,509.56155,0.83282185
4996,708.93756,514.0597,0.9407107,723.33545,540.4999,0.91582817,819.45905,507.5045,0.6318855
4997,709.1214,512.97864,0.91454136,723.6502,540.25366,0.91128355,820.52313,505.74518,0.40732792
4998,710.39294,512.9123,0.90437126,724.00653,540.37787,0.8965172,821.8462,503.1063,0.067468055
4999,711.9363,512.497,0.82977337,724.44183,539.62885,0.83849496,823.3249,500.9892,0.052368883
5000,711.8189,512.042,0.824732,725.1727,539.6592,0.826166,724.6822,540.08673,0.05790166
5001,713.8313,512.41797,0.80174047,726.0025,539.1309,0.82993394,824.1254,498.67337,0.24497683
5002,713.874,512.42126,0.8140553,726.86304,539.22504,0.81123954,484.35315,320.82007,0.055509776
5003,713.98566,512.5265,0.8280483,727.2845,539.7597,0.79884076,135.24734,321.30383,0.04407885
5004,713.9727,512.3605,0.8081394,727.6995,539.1185,0.790484,825.40295,496.0349,0.05579115
5005,715.31213,513.00433,0.84262186,729.25476,538.52216,0.7729097,825.4233,495.89304,0.053330667
5006,714.6537,512.3532,0.7940729,728.2932,538.8419,0.7584631,826.3242,493.70294,0.06206981
5007,715.27423,512.75275,0.82490283,729.6307,538.5514,0.74452776,826.8953,493.25247,0.080032066
5008,715.5068,512.8794,0.80013055,728.4074,539.009,0.7469196,826.9715,492.62296,0.0725861
5009,715.7167,513.0495,0.79098874,728.59174,538.9718,0.72569066,826.9841,492.45245,0.075097315
5010,715.5399,512.92316,0.7385897,728.3917,538.8179,0.7029844,825.689,493.4392,0.06969147
5011,716.084,513.008,0.76796204,729.7282,538.1601,0.70998883,827.2785,491.68774,0.06948744
5012,715.9601,512.79095,0.75688237,729.6888,538.27563,0.69271976,825.65985,492.95084,0.07241163
5013,716.21326,512.76,0.77859634,729.55634,538.0844,0.70452225,826.2849,491.7706,0.10222549
5014,716.5466,513.31256,0.77440816,728.6515,538.88837,0.7001216,825.96967,491.3323,0.37250978
5015,716.2964,512.926,0.80305284,729.622,538.0129,0.74094105,826.4184,491.3265,0.15018214
5016,716.4021,512.8081,0.8049367,728.6504,538.9083,0.6915925,825.6752,492.4999,0.064623356
5017,716.5695,512.9463,0.7807811,729.7342,538.2785,0.69755673,826.44403,491.03354,0.098873384
5018,715.974,512.6106,0.7737045,729.7509,538.4414,0.68296397,826.1885,491.00897,0.2970355
5019,716.9476,512.98224,0.814266,729.9876,538.63165,0.704824,826.216,490.75742,0.17339559
5020,716.22125,512.458,0.8330547,729.89935,538.6399,0.7080083,826.3,490.6975,0.3216956
5021,716.16504,512.7058,0.82881117,730.18866,538.2855,0.7176164,825.81934,490.14688,0.27164435
5022,715.99646,512.9028,0.83116716,728.5772,539.5449,0.7189049,823.0829,486.87564,0.19085068
5023,716.0173,513.23315,0.83439714,728.4646,539.18066,0.7391612,820.1917,482.6167,0.29065993
5024,715.6209,512.925,0.7918815,727.9609,539.11584,0.72929484,818.0038,480.674,0.4225478
5025,715.64624,513.36743,0.7931215,727.7111,539.1903,0.7516692,814.9927,477.0993,0.6978976
5026,715.0887,513.7422,0.846909,727.60754,539.9084,0.7574921,811.3875,473.09796,0.72732997
5027,714.64166,513.8572,0.89101213,727.5584,540.1823,0.7773439,807.8583,470.3175,0.6964772
5028,714.7935,514.1746,0.8602715,727.1844,540.0761,0.77937776,803.76447,467.2407,0.7581585
5029,714.70953,514.346,0.8724955,727.6167,540.15326,0.7738877,801.8141,464.96524,0.83549654
5030,715.14624,514.52734,0.9067581,728.2043,540.3449,0.7762014,801.89746,462.47067,0.797806
5031,715.5966,514.6251,0.8805707,729.61206,539.3734,0.7732796,802.10175,460.79214,0.6406748
5032,715.2301,514.36505,0.8889407,730.6006,539.31335,0.7574286,800.67596,459.0754,0.75307876
5033,715.3186,514.0133,0.8678873,731.12964,539.0212,0.74629074,799.1119,457.62885,0.75738424
5034,715.5275,514.3371,0.8978219,731.45233,539.1369,0.7659061,796.5574,456.1562,0.7329872
5035,715.1651,513.8505,0.8834266,731.353,539.63086,0.7566345,792.7708,452.89487,0.7552229
5036,715.9302,514.378,0.8700207,731.9426,539.43286,0.7599592,789.2883,451.54245,0.83479744
5037,716.5036,514.3316,0.8837126,732.52966,539.82294,0.7898731,785.0383,450.43964,0.8791355
5038,716.54224,514.57544,0.8903377,733.10596,540.0534,0.8015299,782.5848,449.2935,0.9176124
5039,716.565,515.0724,0.8866696,733.4087,540.0907,0.7935609,779.7926,448.94537,0.9725346
5040,716.47833,515.0007,0.90947217,733.7053,540.19867,0.77819556,777.6585,447.00034,0.82645667
5041,717.1102,515.4624,0.8819534,733.82117,540.2929,0.79332787,774.11475,444.82346,0.8683204
5042,716.97327,515.29443,0.8926988,734.022,540.4251,0.79672986,770.4978,442.92093,0.8525177
5043,717.0723,515.2992,0.9148497,734.7407,540.4674,0.80204505,768.5089,441.87805,0.7621729
5044,717.06647,515.50653,0.89898354,734.64575,539.4897,0.7919337,768.128,441.0386,0.6955805
5045,717.6014,515.1829,0.87985355,736.20966,538.9375,0.7725176,769.2336,439.61035,0.77548337
5046,718.5606,514.9606,0.8722492,737.86395,537.5048,0.75913,770.32166,438.2902,0.81913763
5047,719.6568,515.0159,0.87751526,739.3284,536.8699,0.7828589,770.82983,437.76544,0.782799
5048,720.3984,514.4049,0.8622953,740.2719,536.4313,0.81517583,770.2502,437.53616,0.71004164
5049,721.42914,513.6767,0.85334665,741.15,536.8996,0.8366743,767.0077,437.01773,0.6971827
5050,722.4339,512.3074,0.8574243,742.5386,536.4568,0.7547816,765.3074,436.1926,0.8058912
5051,722.59875,512.41656,0.86076635,744.6291,535.1547,0.73267776,763.5244,435.00076,0.8882258
5052,723.43005,512.99005,0.91290206,746.0537,534.2823,0.7812075,762.38434,434.24606,0.8802799
5053,723.42365,512.3653,0.9091385,746.3291,533.55084,0.82644504,761.36865,433.5611,0.8682884
5054,723.6859,512.2107,0.9151526,746.7742,533.18365,0.83022755,758.9398,433.34952,0.7920978
5055,723.4763,511.652,0.8972513,747.10565,532.5095,0.82962924,756.2856,436.2833,0.80167615
5056,722.2396,511.6262,0.890091,747.11096,532.2095,0.8491337,752.051,433.36127,0.7305626
5057,722.94934,511.82828,0.8911517,746.587,532.6047,0.8627166,747.84534,433.2434,0.8355999
5058,722.95685,512.0874,0.91076577,746.8659,532.8345,0.8603483,745.331,434.61313,0.8057872
5059,723.4198,512.94977,0.9388704,747.1885,532.7774,0.8431753,742.1152,433.80746,0.77376246
5060,723.5563,512.74634,0.9397139,747.62616,532.5317,0.88034016,740.0438,431.36478,0.6571724
5061,723.85266,513.7455,0.9506425,748.49963,531.8419,0.8639621,739.9383,430.827,0.5925484
5062,723.5475,514.7268,0.95920414,747.9021,532.153,0.9054213,741.2132,429.00494,0.6621235
5063,724.03156,515.59515,0.96628386,749.4531,532.4044,0.893282,742.6854,427.21024,0.8077309
5064,724.45514,517.1062,0.92866397,750.7198,533.3558,0.8355121,744.5987,426.1528,0.78028125
5065,725.7759,518.5939,0.9283517,751.2318,533.9421,0.824801,747.4586,425.74774,0.8355184
5066,725.62476,519.965,0.8432762,751.85596,534.7412,0.7773275,750.5799,425.26913,0.728865
5067,727.05164,521.8892,0.8658198,753.97595,536.3845,0.7671423,752.4143,426.9516,0.71460027
5068,728.96466,523.6648,0.92886406,755.0538,537.5534,0.8227449,752.32764,429.71234,0.8092265
5069,729.1953,525.0296,0.9157158,755.94946,538.83044,0.8330723,752.4291,432.44067,0.7718045
5070,730.2471,527.142,0.94478226,756.9846,540.53864,0.8521195,754.53705,434.59998,0.80745375
5071,730.7821,528.5263,0.9532529,758.16595,542.2538,0.7806063,758.5189,436.0095,0.77620506
5072,731.3723,529.3434,0.938421,759.1762,543.1911,0.74402857,763.3449,437.30225,0.7669016
5073,732.7055,530.66614,0.9354426,761.15125,543.23285,0.804018,769.4109,439.5616,0.73488086
5074,734.4971,531.7867,0.92849165,762.67865,542.39166,0.80844563,775.9762,439.6636,0.799407
5075,736.4329,530.8844,0.88644904,764.747,541.35095,0.8028935,782.9118,441.2886,0.72778493
5076,737.3834,530.647,0.8868221,765.8639,540.1158,0.8014088,791.3237,441.00522,0.7810337
5077,737.7359,529.8495,0.8832621,766.9683,540.3943,0.7688741,797.61066,441.8378,0.7748715
5078,740.4511,529.0534,0.9020349,768.9042,539.5937,0.73485905,803.32916,443.273,0.58927155
5079,742.2735,528.5004,0.8914471,769.96326,538.4839,0.75273806,808.61664,445.71564,0.7228597
5080,743.2261,528.2839,0.86178046,770.9943,538.584,0.76166284,812.7325,448.84378,0.63841474
5081,743.60004,528.5581,0.8925168,770.5061,538.84283,0.7992471,815.8568,450.19455,0.58332944
5082,743.36816,528.2345,0.8541172,770.67303,538.915,0.75598687,818.95917,452.54648,0.19747005
5083,743.6708,528.2398,0.84738576,770.99976,538.80054,0.78277266,146.82866,354.93988,0.2325211
5084,743.1758,527.76135,0.84982556,770.55597,539.13934,0.7915455,146.4818,355.7319,0.30079675
5085,743.36127,527.8025,0.8343255,771.09784,539.03326,0.77939755,146.27391,355.94684,0.32071504
